scenario,scenario_zh,supplysector,base_supplysector,subsector,technology,input,technology_class,period,efficiency_2025_start,annual_improvement_rate_pct,default_gcam_efficiency,proposed_efficiency,change_vs_2025_pct,energy_intensity_ratio_vs_2025,high_eff_counterpart,counterpart_efficiency,absolute_cap,binding_constraint
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2055,4.4444,0.2,4.0,4.8865558854447,9.948606908574842,0.9095158439174462,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2060,4.4444,0.2,4.0,4.935617297850117,11.052499726624898,0.9004750027794732,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2065,4.4444,0.2,4.0,4.985171290764923,12.167475716967925,0.8915240301237579,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2070,4.4444,0.08,4.0,5.005143906558529,12.616864066207567,0.8879664766833669,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2075,4.4444,0.08,4.0,5.025196540742352,13.068052847231382,0.8844231193678739,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2080,4.4444,0.08,4.0,5.0453295139024785,13.521049273298512,0.8808939015288082,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2085,4.4444,0.08,4.0,5.065543147909397,13.9758605865673,0.87737876674375,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2090,4.4444,0.08,4.0,5.085837765923135,14.43249405821112,0.8738776588154288,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2095,4.4444,0.08,4.0,5.106213692398434,14.890956988534644,0.8703905217708242,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2100,4.4444,0.08,4.0,5.12667125308993,15.3512567070905,0.8669172998602721,,,6.5,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2025,0.7781,0.0,0.7781111111111111,0.7781,0.0,1.0,gas water heater hi-eff,1.6667,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2030,0.7781,0.2,0.783888888888889,0.7859121863102729,1.0040080080031988,0.9900597211159814,gas water heater hi-eff,1.6733774754169173,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2035,0.7781,0.2,0.787,0.7938028075967011,2.01809633680774,0.9802182513762548,gas water heater hi-eff,1.680081703505547,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2040,0.7781,0.12,0.7901111111111111,0.7985770689278556,2.631675739346573,0.9743580554406007,gas water heater hi-eff,1.6842861100691964,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2045,0.7781,0.12,0.795888888888889,0.803380044658909,3.2489454644530236,0.9685328944539042,gas water heater hi-eff,1.6885010381655279,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2050,0.7781,0.12,0.799,0.8082119074902445,3.8699277072669958,0.9627425589611126,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2055,0.7781,0.05,0.8021111111111111,0.810234458799256,4.129862331224277,0.9603393086405158,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2060,0.7781,0.05,0.807888888888889,0.8122620715454472,4.390447441902978,0.9579420574440355,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2065,0.7781,0.05,0.811,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2070,0.7781,0.0,0.8141111111111111,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2075,0.7781,0.0,0.8198888888888889,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2080,0.7781,0.0,0.823,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2085,0.7781,0.0,0.826111111111111,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2090,0.7781,0.0,0.8318888888888889,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2095,0.7781,0.0,0.835,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2100,0.7781,0.0,0.835,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2025,0.0233,0.0,0.02125925925925926,0.0233,0.0,1.0,fluorescent,0.0456,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2030,0.0233,0.5,0.02174074074074074,0.0238883541978853,2.5251253128124374,0.9753706683595063,fluorescent,0.04640360558523822,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2035,0.0233,0.5,0.022,0.024491565076550394,5.114013204078938,0.9513479406960699,fluorescent,0.04722137305505157,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2040,0.0233,0.35000000000000003,0.022,0.02492317820125963,6.966430048324601,0.9348727442322106,fluorescent,0.047814598941622724,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2045,0.0233,0.35000000000000003,0.022,0.025362397613637254,8.851491904022545,0.9186828609402327,fluorescent,0.04841527732120139,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2050,0.0233,0.35000000000000003,0.022,0.025809357358754607,10.769774071908177,0.9027733498407536,fluorescent,0.049023501816896894,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2055,0.0233,0.2,0.022,0.026068485373450665,11.881911474037189,0.8937995309742769,fluorescent,0.04939228276509898,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2060,0.0233,0.2,0.022,0.026330215054165253,13.005214824743572,0.8849149143699875,fluorescent,0.049763837880439615,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2065,0.0233,0.2,0.022,0.026594572521833535,14.1397962310452,0.8761186133325225,fluorescent,0.050138188031684794,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2070,0.0233,0.05,0.02225925925925926,0.02666112547282094,14.425431213823758,0.8739315984148022,fluorescent,0.05026365890992247,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2075,0.0233,0.05,0.02274074074074074,0.026727844972651404,14.711780998503876,0.8717500428426288,fluorescent,0.050389443779189816,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2080,0.0233,0.05,0.023,0.026794731438113614,14.998847373878155,0.8695739329880873,fluorescent,0.05051554342524977,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2085,0.0233,0.05,0.023,0.02686178528703927,15.28663213321575,0.8674032552572811,fluorescent,0.05064195863583165,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2090,0.0233,0.05,0.023,0.026929006938305702,15.575137074273403,0.8652379960902477,fluorescent,0.050768690200636075,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2095,0.0233,0.05,0.023,0.026996396811838477,15.864363999306775,0.8630781419608735,fluorescent,0.050895738911339874,0.036115,
conservative,保守,comm lighting,comm lighting,electricity,elec light,elect_td_bld,lighting_standard,2100,0.0233,0.05,0.023,0.027063955328614026,16.15431471508164,0.8609236793768097,fluorescent,0.05102310556160106,0.036115,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2025,1.1134,0.0,1.1134444444444445,1.1134,0.0,1.0,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2030,1.1134,0.35000000000000003,1.1235555555555556,1.133021369706233,1.7622929500838103,0.982682259813581,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2035,1.1134,0.35000000000000003,1.129,1.152988525427509,3.5556426645867667,0.9656644237523264,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2040,1.1134,0.25,1.1334074074074074,1.1674731241579546,4.856576626365605,0.9536836240260733,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2045,1.1134,0.25,1.1415925925925925,1.1821396879260004,6.173853774564453,0.9418514676158107,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2050,1.1134,0.25,1.146,1.196990502695899,7.5076794230194865,0.9301661103345149,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2055,1.1134,0.15,1.1504074074074073,1.2059949041811666,8.316409572585481,0.9232211480660976,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2060,1.1134,0.15,1.1585925925925926,1.2150670415807336,9.131223422016689,0.9163280394401361,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2065,1.1134,0.15,1.163,1.2242074244403034,9.952166736150847,0.9094863972982654,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2070,1.1134,0.05,1.1676666666666666,1.2272710050506066,10.22732217088258,0.9072160879039824,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2075,1.1134,0.05,1.1763333333333335,1.2303422522752177,10.503166182433787,0.9049514457794475,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2080,1.1134,0.05,1.181,1.2334211852998482,10.779700493968768,0.9026924567777139,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2085,1.1134,0.05,1.1856666666666666,1.2365078233582225,11.05692683296413,0.9004391067871492,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2090,1.1134,0.05,1.1943333333333335,1.2396021857321973,11.334846931219445,0.8981913817313468,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2095,1.1134,0.05,1.199,1.2427042917518818,11.613462524868146,0.895949267569039,,,1.6,
conservative,保守,comm appliances,comm appliances,electricity,electric appliances,elect_td_bld,appliances,2100,1.1134,0.05,2.199,1.2458141607957591,11.892775354388284,0.8937127502940084,,,1.6,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2025,2.93,0.0,2.764962962962963,2.93,0.0,1.0,air conditioning hi-eff,3.6667,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2030,2.93,0.65,2.8150370370370372,3.026470997697662,3.2925255186915248,0.9681242616330866,air conditioning hi-eff,3.740623023385131,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2035,2.93,0.65,2.842,3.1261183276126556,6.693458280295417,0.9372645859626093,air conditioning hi-eff,3.816036382327138,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2040,2.93,0.44999999999999996,2.8702592592592593,3.197091884035895,9.115763960269451,0.916457864295496,air conditioning hi-eff,3.873621403212698,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2045,2.93,0.44999999999999996,2.922740740740741,3.2696767824441353,11.593064247240115,0.8961130395921821,air conditioning hi-eff,3.932075397634712,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2050,2.93,0.44999999999999996,2.951,3.343909605800433,14.126607706499406,0.8762198580121741,air conditioning hi-eff,3.9914114786388213,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2055,2.93,0.25,2.9800370370370373,3.38591799336261,15.560341070396234,0.8653487786011527,air conditioning hi-eff,4.031485569516714,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2060,2.93,0.25,3.033962962962963,3.4284541178655563,17.012085933978028,0.8546125744346034,air conditioning hi-eff,4.071962007476155,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2065,2.93,0.25,3.063,3.4715246090871523,18.482068569527364,0.8440095721431318,air conditioning hi-eff,4.112844832114063,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2070,2.93,0.1,3.0933333333333337,3.488916982111284,19.075664918473855,0.8398021549446383,air conditioning hi-eff,4.129322554715633,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2075,2.93,0.1,3.1496666666666666,3.5063964910982772,19.672235191067465,0.8356157118678448,air conditioning hi-eff,4.1458662937494335,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2080,2.93,0.1,3.18,3.5239635726001777,20.271794286695478,0.8314501383560222,air conditioning hi-eff,4.162476313704037,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2085,2.93,0.1,3.2116296296296296,3.5416186653561614,20.87435717939117,0.82730533037366,air conditioning hi-eff,4.179152880127663,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2090,2.93,0.1,3.2703703703703706,3.5593622103034916,21.479938918207896,0.8231811844038687,air conditioning hi-eff,4.195896259632428,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2095,2.93,0.1,3.302,3.5771946505885324,22.08855462759496,0.8190775974457936,air conditioning hi-eff,4.212706719898601,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2100,2.93,0.1,3.302,3.595116431577815,22.70021950777523,0.8149944670120433,air conditioning hi-eff,4.229584529678888,,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2025,3.6667,0.0,3.3,3.6667,0.0,1.0,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2030,3.6667,0.4,3.3,3.740623023385131,2.0160641281024017,0.9802377777918307,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2035,3.6667,0.4,3.3,3.816036382327138,4.072773401891006,0.9608661010102666,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2040,3.6667,0.3,3.3,3.873621403212698,5.64325969434909,0.9465819238191214,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2045,3.6667,0.3,3.3,3.932075397634712,7.237445049628066,0.9325100943399139,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2050,3.6667,0.3,3.3,3.9914114786388213,8.85568709299427,0.9186474558244352,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2055,3.6667,0.2,3.3,4.031485569516714,9.948606908574842,0.9095158439174462,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2060,3.6667,0.2,3.3,4.071962007476155,11.052499726624898,0.9004750027794732,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2065,3.6667,0.2,3.3,4.112844832114063,12.167475716967925,0.8915240301237579,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2070,3.6667,0.08,3.3,4.129322554715633,12.616864066207567,0.8879664766833669,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2075,3.6667,0.08,3.3,4.1458662937494335,13.068052847231382,0.8844231193678739,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2080,3.6667,0.08,3.3,4.162476313704037,13.521049273298512,0.8808939015288081,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2085,3.6667,0.08,3.3,4.179152880127663,13.9758605865673,0.8773787667437499,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2090,3.6667,0.08,3.3,4.195896259632428,14.432494058211143,0.8738776588154287,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2095,3.6667,0.08,3.3,4.212706719898601,14.890956988534665,0.8703905217708241,,,6.0,
conservative,保守,resid_urban cooling modern_d1,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2100,3.6667,0.08,3.3,4.229584529678888,15.35125670709052,0.8669172998602719,,,6.0,
conservative,保守,resid_urban hot water_cooking modern_d1,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2025,0.5778,0.0,0.52,0.5778,0.0,1.0,gas water heater hi-eff,0.9111,,
conservative,保守,resid_urban hot water_cooking modern_d1,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2030,0.5778,0.2,0.52,0.5836011582702425,1.0040080080031988,0.9900597211159814,gas water heater hi-eff,0.9147502357066978,,
